mean_yaw,std_yaw,mean_pitch,std_pitch,mean_roll,std_roll,looking_down_ratio,forward_ratio,face_visible_ratio,head_movement,mean_confidence,label
0.10197156249429445,0.09924894716043108,0.5196923658013947,0.02181218229141461,-0.7240481254652575,2.554486567429915,0.0,1.0,1.0,0.025854725349698415,0.9440423346854545,Engaged
0.07432606921878783,0.07631752426707455,0.5243584666734522,0.017359276260692766,-0.6141321908840344,2.4812660013955394,0.0,1.0,1.0,0.02522095549541639,0.9438113135260504,Engaged
0.06457249666140567,0.07131804701941566,0.5301217626128027,0.01943307860536916,-0.5100709627154835,2.4212071584051795,0.0,1.0,1.0,0.025389328331580557,0.9440532416513522,Engaged
0.07614765821900238,0.06462444731948248,0.5375728862205786,0.020686418450660646,-1.0381840865825296,2.19661460685987,0.0,1.0,1.0,0.024607792558007227,0.9437742339421625,Engaged
0.09736211131912131,0.036818877931042736,0.5448887889734642,0.01966688433255806,-1.877758035846136,1.0253020572806155,0.0,1.0,1.0,0.022253387682369535,0.9430398626459969,Engaged
0.09195994998016316,0.03368529767424373,0.5493474768677842,0.018743721201069204,-1.6622420702372875,1.1556017093192255,0.0,1.0,1.0,0.022014067763980114,0.9428085154957242,Engaged
0.0852796493890658,0.02190493866490609,0.5479788149073838,0.019485572603541033,-1.3094923791390651,1.0318136521271022,0.0,1.0,1.0,0.02227649599442345,0.9430293987194697,Engaged
0.22445446529866217,0.08348484546410187,0.5771399013817918,0.015498487724270666,4.619959526317141,3.6062279493740945,0.0,0.8813559322033898,1.0,0.028788333783345842,0.939462647599689,Neutral
0.232140744248052,0.07945932867498864,0.5782790201405292,0.014591844603043296,5.2636593588466525,3.652887784268907,0.0,0.9014084507042254,1.0,0.02794449544559219,0.9393794889181433,Neutral
0.21134757891839895,0.11982044732894098,0.5844783206703184,0.01890406882698589,6.056694629799337,3.074092630445941,0.0,0.9041095890410958,1.0,0.03547589246183823,0.9396452446506448,Neutral
0.13859300722498502,0.22209584735887003,0.5848962155437842,0.01736061391698116,5.164030277694887,4.5223539888385025,0.0,0.863013698630137,1.0,0.037808666039353324,0.9384035721217117,Neutral
0.051271345095678704,0.2730615826827048,0.5824408265032892,0.018259379816782374,3.553048639690726,5.792278236214092,0.0,0.7972972972972973,1.0,0.03944649664816418,0.9371331084418941,Neutral
-0.05363391874271437,0.27222677683941754,0.5807503775753771,0.018786879529726935,1.2184451070473499,5.921856657654129,0.0,0.7945205479452054,1.0,0.04078741688195009,0.9357096920274708,Neutral
-0.13708767114032677,0.22544026183672455,0.5826116697682147,0.020112579989142655,-1.012130781214494,6.093966072423054,0.0,0.8055555555555556,1.0,0.046313691866102284,0.9345911153488689,Neutral
-0.22089612200466865,0.12510474993870546,0.5812731002687053,0.0207560455693837,-3.316338834922621,4.396941174696078,0.0,0.8028169014084507,1.0,0.04985264719160276,0.9340977022345637,Neutral
-0.25610232061243887,0.06754115243269593,0.5730263913505038,0.01857297013488197,-4.045722190391717,3.004759995117025,0.0,0.8,1.0,0.04423767499086199,0.9340294982705798,Neutral
-0.2695567392270264,0.07862433603849585,0.566843160211138,0.022496707320782315,-3.359444267849958,3.3858575264018747,0.0,0.704225352112676,1.0,0.04366080248847923,0.9346880929570802,Neutral
-0.3088778249817143,0.1381803024230115,0.5603464573560283,0.026058409824191293,-1.5134088907692749,4.820050127574995,0.0,0.6388888888888888,1.0,0.048914669757785634,0.9360696747899055,Neutral
-0.29986833722952316,0.14452516826445308,0.5525498978234463,0.027838741810509795,-0.5942706289543922,4.588185324420848,0.0,0.6438356164383562,1.0,0.04953592917073741,0.9379537268860699,Neutral
0.6753957154173899,0.5097198887906593,0.4855645216647345,0.05699716637041641,-2.201285908384473,5.485780613980971,0.0,0.4098360655737705,1.0,0.11490192715524862,0.9263305429552422,Low Engagement
0.8255630456360012,0.6171235446898782,0.4674977374875506,0.06596093675592656,-5.0073239013425095,9.677531171987399,0.0,0.33783783783783783,1.0,0.1457941853169214,0.92101851991705,Low Engagement
0.9909069670530303,0.6636770709648023,0.4534780721822586,0.07125189215037316,-7.026003384813291,12.832015850944924,0.0,0.23684210526315788,1.0,0.21542516048335433,0.9153032028361371,Low Engagement
0.7345347903753255,1.1125136806831963,0.4326059663163909,0.06128912787627153,-6.164326297103328,13.70934090444469,0.0,0.09210526315789473,1.0,0.2569562004962682,0.90958713308761,Low Engagement
0.3688035222661831,1.3933921776396034,0.4241036314355964,0.05421497992563244,-3.9957892114699547,14.890887353702974,0.0,0.07894736842105263,1.0,0.2618224472128286,0.9071716007433439,Low Engagement
-0.10620021444654075,1.435909297421549,0.43235983892350943,0.05487827849949069,-1.2352721710384196,14.999564076547193,0.0,0.07894736842105263,1.0,0.22558151090508563,0.9084270596504211,Low Engagement
-0.4501091232288941,1.3767034273550767,0.4368278995778618,0.056211316204688395,-0.40088088507533143,15.22994252234852,0.0,0.07894736842105263,1.0,0.22514225336266766,0.9096424681575674,Low Engagement
-0.6825598802062938,1.0631508479420695,0.459651233172624,0.052184268036107574,2.4489124173448733,11.201676958751362,0.0,0.13157894736842105,1.0,0.15961166655008777,0.9174510640533347,Low Engagement
-0.7088019597686298,0.9245959680951937,0.46446465760809225,0.03532001945013886,2.5005347002080724,7.256567118651845,0.0,0.05263157894736842,1.0,0.11846628267886772,0.9201813732322893,Low Engagement
-0.3039431023130021,0.955771867578913,0.4721873726764929,0.025644425779975492,-0.404245120311495,8.00354902111762,0.0,0.05194805194805195,1.0,0.08639404667358018,0.923296468598502,Low Engagement
0.049047930866505274,0.8672263907175248,0.4760308578924981,0.02623281820374068,-3.282907264077144,7.394648093160293,0.0,0.05194805194805195,1.0,0.08246513822690751,0.9255506512406585,Low Engagement
0.285271998570807,0.612227086858442,0.4931119221979034,0.039662548381905124,-5.039403586505511,5.901382639789425,0.0,0.20512820512820512,1.0,0.07058380382729147,0.9301310372658265,Low Engagement
0.4602962568018523,0.28626195624443995,0.5123104603535142,0.0482093984963177,-6.014717366207073,3.971251723104737,0.0,0.358974358974359,1.0,0.04983740616597657,0.9335762407535162,Low Engagement
0.4193483451460087,0.3107269509610406,0.5218315154857841,0.05149424191171665,-4.6263398263930435,4.9909723895959175,0.0,0.4810126582278481,1.0,0.04702353335636561,0.9344475895543641,Low Engagement
0.3324361566411419,0.3082123445499587,0.5304481856575334,0.050190871139355435,-2.6462084542863247,6.06157177582067,0.0,0.6455696202531646,1.0,0.03764883183290762,0.9364335604860813,Low Engagement
0.21276751603360156,0.23012228928975903,0.5489290225348605,0.04008664098235492,-0.009326036327698704,5.594274540042504,0.0,0.810126582278481,1.0,0.03192923663614977,0.9395986591713338,Low Engagement
0.10379813350951171,0.039165422851205514,0.5715851906811116,0.023786044283220707,2.2180597789911793,3.857317269603265,0.0,0.9871794871794872,1.0,0.026071863130878812,0.9423349805367298,Low Engagement
0.09330131053021076,0.021013181658069324,0.5769661861410709,0.024401186527136007,2.9109013150604506,2.7965002804240684,0.0,1.0,1.0,0.02331246431904214,0.9424209151512537,Low Engagement
0.09196209847337174,0.02065112395381796,0.5768480760953274,0.024018496018229037,2.818032286912375,2.9164071569012964,0.0,1.0,1.0,0.02308247553199208,0.9419677807734563,Low Engagement
